Nombre,Brand,Link,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Cerveza sin alcohol drive botella 330 cc,Bitburger,https://www.jumbo.cl/cerveza-sin-alcohol-bitburger-botella-330-cc-drive-alemana/p,,$1.199,,Código: 1047039,"El placer perfecto de lúpulo pilsner combinado con ligereza y elegancia, además de un amarillo pajizo soleado y cristalino y una espuma persistente de poros finos: elaborada solo con las mejores materias primas de acuerdo con la ley de pureza alemana, nuestra Bitburger Premium Pils convence como la cerveza con más barrido en los mostradores alemanes por una razón. Su sabor fresco de barril es lo que hace que nuestra cerveza Premium sea tan popular.",https://jumbo.vtexassets.com/arquivos/ids/288214-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol 330 cc,Clausthaler,https://www.jumbo.cl/cerveza-clausthaler-botella-330-cc-sin-alcohol-05/p,,$1.600,,Código: 1032053,"Gracias al uso de tecnología avanzada, Clausthaler consiguió desarrollar un método innovador para la elaboración de la cerveza sin alcohol. Mientras que la competencia intentaba producir la cerveza de un modo diferente extrayendo el alcohol después de su aparición, Clausthaler desarrolló un proceso en el que solo se producía una cantidad insignificante de alcohol al principio.",https://jumbo.vtexassets.com/arquivos/ids/422396-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lager botella 355 cc,Budweiser,https://www.jumbo.cl/pack-cerveza-budweiser-6-unid-355-cc-c-u/p,$3.990,,,Código: 263518-PAK,"Budweiser (Anheuser-Busch) es una cerveza de origen checo, patentada en los Estados Unidos y una de las más populares en dicho país. Budweiser se hace con una proporción de arroz? de hasta un 30%, además de lúpulo y malta de cebada. Budweiser se produce en varias fábricas.",https://jumbo.vtexassets.com/arquivos/ids/398763-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza coronita botella 207 cc,Corona,https://www.jumbo.cl/pack-cerveza-corona-6-unid-207cc-c-u/p,,$4.590,,Código: 1632073-PAK,"Para disfrutar de la mejor manera solo necesitas Cerveza Corona, limón de pica, atardecer y amigos. Corona es todo lo que necesitas para vivir ese momento perfecto.",https://jumbo.vtexassets.com/arquivos/ids/228403-750-750?width=750&height=750&aspect=true
Pack 12 un. cerveza lata 355 cc c/u,Budweiser,https://www.jumbo.cl/cerveza-budweiser-pack-de-12-unid-355-ml-c-u/p,,$8.750,,Código: 1644609,"La historia de Budweiser es la historia del deseo y ambición de Adolphus Busch. Quien mostró a los estadounidenses el sabor de la cerveza lager bohemia, cambiando así la forma de elaborarla y disfrutarla. De esta forma, comenzó a hacer realidad su sueño y",https://jumbo.vtexassets.com/arquivos/ids/398273-750-750?width=750&height=750&aspect=true
Pack 6 un. cerveza nastro azzurro 330 cc,Peroni,https://www.jumbo.cl/cerv-peroni-nastro-azu-bot-330cc-2/p,,$6.990,,Código: 1744805-PAK,"La cerveza Premium más vendida de Italia, caracterizada por su ligero cuerpo, con un toque de malta y un final crispy. Peroni mantiene la misma receta desde sus inicios, produciendo esta cerveza con su propio maíz.",https://jumbo.vtexassets.com/arquivos/ids/423910-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza Lager Premium 4.8° lata 354 cc,Stella Artois,https://www.jumbo.cl/pack-cerveza-stella-artois-6-unid-354-cc-c-u/p,,$4.990,,Código: 738099-PAK,"La cerveza belga número 1 en ventas en el mundo. Beber una Stella Artois es todo un ritual, que va desde los más selectos ingredientes hasta los 9 pasos para servirla en su copa especialmente diseñada.",https://jumbo.vtexassets.com/arquivos/ids/398771-750-750?width=750&height=750&aspect=true
Cerveza viiking 12° lata 500cc,Viiking,https://www.jumbo.cl/cerveza-viiking-12-lata-500cc-1857527/p,,$1.299,,Código: 1857527,"Una cerveza fuerte, directamente desde Dinamarca. Con un sabor maravillosamente suave pese a la fortaleza del cuerpo y al alto grado alcohólico.",https://jumbo.vtexassets.com/arquivos/ids/438365-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas Torres del Paine 330 cc,Austral,https://www.jumbo.cl/cer-austral-torres-d-paine-bot-355cc/p,,$6.490,,Código: 1844704-PAK,"Un tributo e invitación a brindar por Torres del Paine, nuestro parque nacional elegido como la octava maravilla del mundo por su majestuosa belleza y entornos naturales. Austral Torres del Paine es una cerveza de color dorado intenso, 100% malta.",https://jumbo.vtexassets.com/arquivos/ids/410855-750-750?width=750&height=750&aspect=true
Cerveza ale miel botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-miel-kunstmann-botella-330-cc-nacional/p,,$1.790,,Código: 480655,Toque de Miel Natural entre tonos tostados de malta,https://jumbo.vtexassets.com/arquivos/ids/293474-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Cero Alcohol botella 330 cc,Mestra,https://www.jumbo.cl/pack-4-unid-cerveza-cero-alcohol-mestra-330-cc-c-u/p,,$5.490,,Código: 1407035-PAK,"Una cerveza sin alcohol que expresa el oasis verde y cultural del céntrico Parque Forestal, invitándote a vivir una vida ligera y sin stress. Con frescura y color dorado transparente.",https://jumbo.vtexassets.com/arquivos/ids/311126-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol lata 330 cc,Clausthaler,https://www.jumbo.cl/cerveza-clausthaler-lata-330-cc-sin-alcohol/p,,$1.320,,Código: 1471096,"Gracias al uso de tecnología avanzada, Clausthaler consiguió desarrollar un método innovador para la elaboración de la cerveza sin alcohol. Mientras que la competencia intentaba producir la cerveza de un modo diferente extrayendo el alcohol después de su aparición, Clausthaler desarrolló un proceso en el que solo se producía una cantidad insignificante de alcohol al principio.",https://jumbo.vtexassets.com/arquivos/ids/422407-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza negra botella 330 cc,Kunstmann,https://www.jumbo.cl/pack-cerveza-kunstmann-negra-4-unid-330-cc-c-u/p,$4.690,,,Código: 263608-PAK,"Selección de maltas que aportan un abanico de aromas, donde destacan recuerdos a café y chocolate",https://jumbo.vtexassets.com/arquivos/ids/398777-750-750?width=750&height=750&aspect=true
Cerveza botella lúcuma 4° 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerveza-volcanes-l-cuma/p,,$5.800,,Código: 1458041-PAK,"Esta es una cerveza lager ligera y con un sabor definido a lúcuma, un noble fruto típico de América del Sur. Es una cerveza refrescante, dulce y de espuma cremosa. Sus toques frutales, combinados con agua mineral de origen termal logran conquistar hasta los paladares más exigentes y atrevidos.",https://jumbo.vtexassets.com/arquivos/ids/409541-750-750?width=750&height=750&aspect=true
Cerveza Amber Lager 4.5°,Kilómetro 24.7,https://www.jumbo.cl/cerv-km-24-7-amber-4-5-lata-473cc-1802339/p,,$1.600,,Código: 1802339,"En nuestra Amber Lager encontrarás una cerveza de un suave sabor a caramelo, elaborada con una combinación de lúpulo patagónico y 4 maltas especiales, que le dan su característico color ámbar y sabor maltoso y leve caramelo tostado, dejando un sutil dulzor en boca.",https://jumbo.vtexassets.com/arquivos/ids/424795-750-750?width=750&height=750&aspect=true
Cerveza artesanal Growler ámbar 4.5° barril 1 L,+56,https://www.jumbo.cl/cerveza-artesanal-56-growler-ambar-4-5-1-l/p,,$8.390,,Código: 1726129,"Una IPA en formato Growler de 1 litro, formato que nos ha permitido expresar nuestro orgullo de Chile, con bellas gráficas de nuestro país de la mano de potentes ilustradores nacionales. En esta oportunidad el sequísimo Diego Foster @diefoster plasmó con mucha pasión algunos de nuestros íconos más representativos, riquezas y costumbres...Y por supuesto agregamos el sello de Marca Chile impreso con mucho orgullo. La variedad que elegimos fue una IPA de 5 grados de alcohol, aromática y con mucha tomabilidad, ya que es la variedad ícono y rey/reina entre los amantes de las cervezas artesanales y para los que quieren ir probando nuevas experiencias de sabor",https://jumbo.vtexassets.com/arquivos/ids/472585-750-750?width=750&height=750&aspect=true
Cerveza IPA 330 cc,Kross,https://www.jumbo.cl/cerveza-kross-330-ml/p,,$2.050,,Código: 1686135,"India Pale Ale (las famosas IPAs) son cervezas que surgieron de las Pale Ales. Para preservar el sabor de las Pale Ale en el viaje de Inglaterra para las Indias, los ingleses elevaron el grado alcohólico y agregaron más lúpulo (que aparte del amargor es bacteriostático). Por ese motivo, estas son famosas por su amargor, sabor e aroma de lúpulo acentuado.",https://jumbo.vtexassets.com/arquivos/ids/351916-750-750?width=750&height=750&aspect=true
Cerveza Hoppy lager lata 470 cc,Austral,https://www.jumbo.cl/cerveza-austral-hoppy-lager-lata-470cc-1858522/p,,$1.250,,Código: 1858522,"Deliciosas salchichas Super Cerdo para cualquier ocasión, disfruta junto a toda tu familia de este formato que alcanzará para todos!",https://jumbo.vtexassets.com/arquivos/ids/426721-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 4.5° lata 330 cc,Landvik,https://www.jumbo.cl/cerv-landvik-4-5-lata-330cc-x6/p,,$2.990,,Código: 1836217-PAK,"La cerveza Landvik lager de color dorado transparente con notas cítricas y cálidas, espuma abundante. En esta edición un clásico six pack para refrescar cualquier momento.",https://jumbo.vtexassets.com/arquivos/ids/447126-750-750?width=750&height=750&aspect=true
Cerveza Red Lager lata 470 cc,Austral,https://www.jumbo.cl/cerveza-austral-red-lager-lata-470cc-1858523/p,,$1.250,,Código: 1858523,"La excéntrica línea Patagonia de Austral trae la cerveza Red Lager, con sabores caramelizados, de frutos secos y bizcocho. Además, presenta un amargor sutil pero firme.",https://jumbo.vtexassets.com/arquivos/ids/426722-750-750?width=750&height=750&aspect=true
Cerveza Gran Prestige 500 cc,Hertog Jan,https://www.jumbo.cl/cerveza-hertog-jan-botella-500-cc-importada-gran-prestige/p,,$4.599,,Código: 1218326,"Tiene un sabor apreciado por los conocedores y amantes de las cervezas de guarda, lo que le ha hecho ganar innumerables premios internacionales. La Grand Prestige ya posee un sabor maravilloso pero este se desarrolla aún más con los años.",https://jumbo.vtexassets.com/arquivos/ids/175257-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza rubia botella 330 cc,Kunstmann,https://www.jumbo.cl/pack-cerveza-kunstmann-rubia-4-unid-330-cc-c-u/p,$4.690,,,Código: 263609-PAK,"La especialidad que nos acompaña desde nuestros inicios, presenta el color dorado clásico de las Lager. Su aroma resulta ser floral y se perciben leves toques dulces provenientes de sus maltas. En boca, muy refrescante.",https://jumbo.vtexassets.com/arquivos/ids/398779-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 350 cc,Royal Guard,https://www.jumbo.cl/pack-cerveza-royal-guard-6-unid-350-cc-c-u/p,,$5.090,,Código: 263660-PAK,La más clásica de nuestras cervezas conserva siempre el gran sabor de su receta de 2 lúpulos. Uno para el aroma y otro para el amargor justo.,https://jumbo.vtexassets.com/arquivos/ids/398793-750-750?width=750&height=750&aspect=true
Cerveza Premium Alemana lata 500 cc,Bitburger,https://www.jumbo.cl/cerveza-premium-bitburger-lata-500-cc-alemana/p,$1.039,,,Código: 1047037,"Cerveza Lager rubia. Su popular final seco y el sabor del lúpulo la hacen una verdadera representante de la cerveza rubia alemana. Es una de las cervezas más vendidas en Alemania, poco amarga y de sabor no muy intenso, para tomar bien fría.",https://jumbo.vtexassets.com/arquivos/ids/286126-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol botella 330 cc,Heineken,https://www.jumbo.cl/cerveza-sin-alcohol-heineken-cero-0-botella-355-cc/p,,$1.200,,Código: 1743066,"Heineken 0.0%, tan rica como la original. Sin alcohol, 100% natural y de bajo contenido calórico, manteniendo su gran sabor.",https://jumbo.vtexassets.com/arquivos/ids/409677-750-750?width=750&height=750&aspect=true
Cerveza 9000 Quadruple 10.5° 330 cc,Gulden Draak,https://www.jumbo.cl/cerveza-artesanal-gulden-draak-botella-330-cc-9000-quadruple/p,,$3.000,,Código: 1349050,"La nueva receta basada en 4 variedades de malta diferentes le da al Gulden Draak 9000 Quadruple un profundo color ámbar dorado y un aroma ligeramente afrutado. Junto con el sabor suave y ligeramente dulce, esto proporciona un ramo maravillosamente redondeado con notas de fruta seca.Al igual que las otras cervezas especiales de Brewery Van Steenberge, Gulden Draak 9000 Quadruple es una cerveza de alta fermentación con fermentación secundaria. Para la fermentación secundaria, el uso se hace con una levadura de vino que no solo contribuye al sabor incomparable, sino que también garantiza una vida útil a largo plazo con la evolución del sabor.",https://jumbo.vtexassets.com/arquivos/ids/288212-750-750?width=750&height=750&aspect=true
Cerveza Stout negra botella 330 cc,Kross,https://www.jumbo.cl/cerveza-kross-botella-330-cc-stout-negra-nacional/p,,$1.490,,Código: 765126,"Cerveza Kross Stout color oscuro con delicadas notas de café tostado, chocolate amargo, y frutos secos.",https://jumbo.vtexassets.com/arquivos/ids/426733-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza en lata 355 cc,Miller,https://www.jumbo.cl/pack-cerveza-miller-6-unid-355-cc-c-u/p,,$5.790,,Código: 976035-PAK,"Miller es calidad excepcional, comprobada en su cerveza de sabor original y fuerte color dorado. 4 veces filtrada, ligera y fácil de tomar.",https://jumbo.vtexassets.com/arquivos/ids/461425-750-750?width=750&height=750&aspect=true
Pack 10 un. Cerveza Dutch lager 250 cc,Royal Dutch,https://www.jumbo.cl/cerv-royal-dutch-lager-bot-250cc-2/p,,$5.499,,Código: 1750905-PAK,"Cerveza Premium de tipo Lager, con sabores refrescantes, limpios, a malta dulce y miel, con un retrogusto ligeramente amargo.",https://jumbo.vtexassets.com/arquivos/ids/410248-750-750?width=750&height=750&aspect=true
Cerveza golden ale 710 cc,Kross,https://www.jumbo.cl/cerveza-kross-nacional-golden-ale-53-botella-710-cc/p,,$2.300,,Código: 1430855,"Kross Golden es nuestra interpretación del clásico estilo inglés ?Pale Ale?. De color oro profundo, con notas a caramelo y toffee, es una cerveza muy equilibrada y fácil de tomar. Los lúpulos de tipo Cascade y Glacier le dan un delicado y fresco final.",https://jumbo.vtexassets.com/arquivos/ids/351776-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza 3.8° botella 250 cc,Liefmans,https://www.jumbo.cl/cerv-liefmans-3-8-bot-250cc-x4-1331043-pak/p,,$9.890,,Código: 1331043-PAK,"Cerveza rubia afrutada de origén Bélga, con suaves y refrescantes burbujas. Elaborada a partir de la malta de cebada y trigo. Aromatizada al 15% de frutas de cereza, frambuesa y arandanos.",https://jumbo.vtexassets.com/arquivos/ids/379814-750-750?width=750&height=750&aspect=true
Cerveza Calafate botella 330 cc,Austral,https://www.jumbo.cl/cerveza-austral-botella-330-cc-calafate-nacional/p,,$1.700,,Código: 669052,"Esta cerveza de color ámbar oscuro es única en su estilo. En boca se siente el sabor del calafate y se aprecia un perfecto equilibrio entre amargor y dulzor. Marida muy bien con preparaciones agridulces, pastas horneadas y quesos intensos.",https://jumbo.vtexassets.com/arquivos/ids/354998-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza Silver lata 350 cc,Escudo Silver,https://www.jumbo.cl/pack-cerveza-escudo-silver-5-0-lata-350-cc-12-unid/p,,$6.190,,Código: 1726574-PAK,"Su cuerpo redondo, color dorado brillante, sabor intensamente refrescante y 5° de alcohol, hacen de esta nueva variedad una cerveza con carácter y que al mismo tiempo es muy fácil de tomar.",https://jumbo.vtexassets.com/arquivos/ids/401347-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza importada Inedit botella 330 cc c/u,Damm,https://www.jumbo.cl/cerv-inedit-damm-4-8g-bot-330cc/p,,,,Código: 1757569-PAK,"Inedit se elabora con malta de cebada y trigo y está aromatizada con cilantro, regaliz y piel de naranja que la convierten en una cerveza muy especial. Creada por Ferran Adrià y los maestros cerveceros de Damm, está especialmente pensada para acompañar a la mejor gastronomía.",https://jumbo.vtexassets.com/arquivos/ids/436062-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Alhambra 6.4° botella 330 cc,Mahou,https://www.jumbo.cl/cerv-alhambra-res-6-4-bot-330cc-x4-1603574-pak/p,,$5.690,,Código: 1603574-PAK,"Una Strong Lager única y exclusiva, debido a su larga y reposada fermentación. Extraordinaria sutileza escondida en una presentación intensa de color cobre. Una cerveza que desafiará tuis sentidos.",https://jumbo.vtexassets.com/arquivos/ids/379832-750-750?width=750&height=750&aspect=true
Cerveza botella 710 cc,Corona,https://www.jumbo.cl/cerveza-corona-botella-710-cc/p,,$2.190,,Código: 263529,"Para disfrutar de la mejor manera solo necesitas Cerveza Corona, limón de pica, atardecer y amigos. Corona es todo lo que necesitas para vivir ese momento perfecto.",https://jumbo.vtexassets.com/arquivos/ids/397757-750-750?width=750&height=750&aspect=true
